WorkerId,Input.model1_summary1,Input.model2_summary1,Input.model1_summary2,Input.model2_summary2,Input.model1_summary3,Input.model2_summary3,Input.model1_summary4,Input.model2_summary4,Input.model1_summary5,Input.model2_summary5,Input.id1,Input.id2,Input.id3,Input.id4,Input.id5,Answer.pref1,Answer.pref2,Answer.pref3,Answer.pref4,Answer.pref5
2,"Ron sent Josh something he wanted, and Ron is checking his email.","1. Ron urged Josh to check his email, hinting at a desirable content. 2. Ron teased Josh with the promise of something desirable in his email, encouraging him to open it.","Ron sent Josh something he wanted, and Josh is checking his email.","1. Ron urged Josh to check his email, implying that he had sent him something desirable. 2. Ron encouraged Josh to open his email with excitement, hinting at the appeal of its content.","Ron sent Josh something he wanted, and Josh is checking his email.","1. Ron encouraged Josh to check his email, implying that he had sent him something desirable. 2. Ron urged Josh to open his email, hinting that the content would be appealing.","1. Ron urged Josh to check his email, implying that it contained something desirable. 2. Ron teased Josh with cryptic comments, encouraging him to open the email for a desired revelation.","Ron sent Josh something he wanted, and Josh is checking his email.","Ron sent Josh something he wanted, and Josh is checking his email.","1. Ron urged Josh to check his email, implying that he had sent him something desirable. 2. Ron encouraged Josh to open his email, hinting that the content would be appealing to him.",2,2,2,1,2,1,1,1,-1,1
6,"Ron sent Josh something he wanted, and Ron is checking his email.","1. Ron urged Josh to check his email, hinting at a desirable content. 2. Ron teased Josh with the promise of something desirable in his email, encouraging him to open it.","Ron sent Josh something he wanted, and Josh is checking his email.","1. Ron urged Josh to check his email, implying that he had sent him something desirable. 2. Ron encouraged Josh to open his email with excitement, hinting at the appeal of its content.","Ron sent Josh something he wanted, and Josh is checking his email.","1. Ron encouraged Josh to check his email, implying that he had sent him something desirable. 2. Ron urged Josh to open his email, hinting that the content would be appealing.","1. Ron urged Josh to check his email, implying that it contained something desirable. 2. Ron teased Josh with cryptic comments, encouraging him to open the email for a desired revelation.","Ron sent Josh something he wanted, and Josh is checking his email.","Ron sent Josh something he wanted, and Josh is checking his email.","1. Ron urged Josh to check his email, implying that he had sent him something desirable. 2. Ron encouraged Josh to open his email, hinting that the content would be appealing to him.",2,2,2,1,2,1,1,1,-1,1
9,"Ron sent Josh something he wanted, and Ron is checking his email.","1. Ron urged Josh to check his email, hinting at a desirable content. 2. Ron teased Josh with the promise of something desirable in his email, encouraging him to open it.","Ron sent Josh something he wanted, and Josh is checking his email.","1. Ron urged Josh to check his email, implying that he had sent him something desirable. 2. Ron encouraged Josh to open his email with excitement, hinting at the appeal of its content.","Ron sent Josh something he wanted, and Josh is checking his email.","1. Ron encouraged Josh to check his email, implying that he had sent him something desirable. 2. Ron urged Josh to open his email, hinting that the content would be appealing.","1. Ron urged Josh to check his email, implying that it contained something desirable. 2. Ron teased Josh with cryptic comments, encouraging him to open the email for a desired revelation.","Ron sent Josh something he wanted, and Josh is checking his email.","Ron sent Josh something he wanted, and Josh is checking his email.","1. Ron urged Josh to check his email, implying that he had sent him something desirable. 2. Ron encouraged Josh to open his email, hinting that the content would be appealing to him.",2,2,2,1,2,1,1,1,-1,1
4,Matt is excited to attend Dawid Podsiadlo's concert and plans to ask a few more people if they are interested in going with him. Thomas is also excited and agrees to remind Matt before the day of the concert. Matt mentions that he might ask Maria if she is interested in going as well.,"Matt excitedly announces he's secured a ticket to see Dawid Podsiadlo and plans to attend with Thomas, who is also going but may bring others. Thomas suggests asking Maria and is unsure of her interest.",Matt is excited to attend Dawid Podsiadlo's concert and invites Thomas to join him. Thomas agrees and asks Matt to remind him the day before. Matt also mentions that he might ask a few more people if they're interested in going.,"Matt is excited to share that he has secured a ticket to see Dawid Podsiadlo's performance and plans to attend with Thomas, who is also looking forward to it but is unsure if anyone else will join them. Matt may invite more people and Thomas mentions that Maria might be interested.",Matt is excited to attend Dawid Podsiadlo's concert and plans to ask a few more people if they are interested in going with him. Thomas is also excited and agrees to meet Matt there.,"Matt is excited to have secured a ticket for the Dawid Podsiadlo event and plans to attend with Thomas, who may bring Maria as well but is unsure. Thomas reminds Matt to remind him the day before the event.",Matt is excited to attend Dawid Podsiadlo's concert and plans to ask a few more people if they are interested in going with him. Thomas is also excited and agrees to remind Matt the day before the concert.,"Matt excitedly announces he's secured a ticket to see Dawid Podsiadlo and looks forward to attending with a possibly growing group of friends, including Thomas who may bring Maria. Thomas reminds Matt to remind him the day before the event.",Matt is excited to attend Dawid Podsiadlo's concert and invites Thomas to join him. Thomas agrees and asks Matt to remind him the day before. Matt also mentions that he might ask a few more people if they're coming.,"Matt excitedly announces that he has secured a ticket to see Dawid Podsiadlo, with Thomas expressing his enthusiasm and reminding Matt to remind him the day before the event, as Thomas plans to attend solo but may bring others.",2,2,2,2,2,1,-1,-1,1,-1
5,Matt is excited to attend Dawid Podsiadlo's concert and plans to ask a few more people if they are interested in going with him. Thomas is also excited and agrees to remind Matt before the day of the concert. Matt mentions that he might ask Maria if she is interested in going as well.,"Matt excitedly announces he's secured a ticket to see Dawid Podsiadlo and plans to attend with Thomas, who is also going but may bring others. Thomas suggests asking Maria and is unsure of her interest.",Matt is excited to attend Dawid Podsiadlo's concert and invites Thomas to join him. Thomas agrees and asks Matt to remind him the day before. Matt also mentions that he might ask a few more people if they're interested in going.,"Matt is excited to share that he has secured a ticket to see Dawid Podsiadlo's performance and plans to attend with Thomas, who is also looking forward to it but is unsure if anyone else will join them. Matt may invite more people and Thomas mentions that Maria might be interested.",Matt is excited to attend Dawid Podsiadlo's concert and plans to ask a few more people if they are interested in going with him. Thomas is also excited and agrees to meet Matt there.,"Matt is excited to have secured a ticket for the Dawid Podsiadlo event and plans to attend with Thomas, who may bring Maria as well but is unsure. Thomas reminds Matt to remind him the day before the event.",Matt is excited to attend Dawid Podsiadlo's concert and plans to ask a few more people if they are interested in going with him. Thomas is also excited and agrees to remind Matt the day before the concert.,"Matt excitedly announces he's secured a ticket to see Dawid Podsiadlo and looks forward to attending with a possibly growing group of friends, including Thomas who may bring Maria. Thomas reminds Matt to remind him the day before the event.",Matt is excited to attend Dawid Podsiadlo's concert and invites Thomas to join him. Thomas agrees and asks Matt to remind him the day before. Matt also mentions that he might ask a few more people if they're coming.,"Matt excitedly announces that he has secured a ticket to see Dawid Podsiadlo, with Thomas expressing his enthusiasm and reminding Matt to remind him the day before the event, as Thomas plans to attend solo but may bring others.",2,2,2,2,2,1,1,1,1,-1
9,Matt is excited to attend Dawid Podsiadlo's concert and plans to ask a few more people if they are interested in going with him. Thomas is also excited and agrees to remind Matt before the day of the concert. Matt mentions that he might ask Maria if she is interested in going as well.,"Matt excitedly announces he's secured a ticket to see Dawid Podsiadlo and plans to attend with Thomas, who is also going but may bring others. Thomas suggests asking Maria and is unsure of her interest.",Matt is excited to attend Dawid Podsiadlo's concert and invites Thomas to join him. Thomas agrees and asks Matt to remind him the day before. Matt also mentions that he might ask a few more people if they're interested in going.,"Matt is excited to share that he has secured a ticket to see Dawid Podsiadlo's performance and plans to attend with Thomas, who is also looking forward to it but is unsure if anyone else will join them. Matt may invite more people and Thomas mentions that Maria might be interested.",Matt is excited to attend Dawid Podsiadlo's concert and plans to ask a few more people if they are interested in going with him. Thomas is also excited and agrees to meet Matt there.,"Matt is excited to have secured a ticket for the Dawid Podsiadlo event and plans to attend with Thomas, who may bring Maria as well but is unsure. Thomas reminds Matt to remind him the day before the event.",Matt is excited to attend Dawid Podsiadlo's concert and plans to ask a few more people if they are interested in going with him. Thomas is also excited and agrees to remind Matt the day before the concert.,"Matt excitedly announces he's secured a ticket to see Dawid Podsiadlo and looks forward to attending with a possibly growing group of friends, including Thomas who may bring Maria. Thomas reminds Matt to remind him the day before the event.",Matt is excited to attend Dawid Podsiadlo's concert and invites Thomas to join him. Thomas agrees and asks Matt to remind him the day before. Matt also mentions that he might ask a few more people if they're coming.,"Matt excitedly announces that he has secured a ticket to see Dawid Podsiadlo, with Thomas expressing his enthusiasm and reminding Matt to remind him the day before the event, as Thomas plans to attend solo but may bring others.",2,2,2,2,2,0,1,0,0,0
2,"Claire shares a photo of a food dish, which Kim compliments. Linda responds with a photo of her own cooking, sparking laughter and a comment from Claire about an apparent curry theme, wishing Linda a enjoyable dinner.","The conversation revolves around food with Kim and Linda discussing their cooking, while Claire makes funny comments.","Claire shares a photo of a food item she finds delicious, which prompts Kim to comment on it. In response, Linda posts a photo of her own cooking creation, leading to laughter and encouragement from both Claire and Kim.","The conversation revolves around food and cooking with Kim and Linda discussing their respective dishes, while Claire makes funny comments.","Claire and Kim admire each other's food photos, with Claire jokingly commenting on Linda's curry dish before wishing her an enjoyable dinner.","The conversation revolves around food and cooking with Kim and Linda discussing their respective dishes, while Claire makes funny comments.","The conversation revolves around food and cooking with Kim and Linda discussing their respective dishes, while Claire makes funny comments.","Claire shares a photo of a food item, which Kim finds appealing. Linda responds with a photo of her own cooking, sparking laughter and playful banter between the two women over their dinner preparations.","Claire and Kim admire each other's food photos, with Claire jokingly commenting on Linda's curry dish as they share a laugh, while Kim expresses her desire for Claire's dish.",The conversation revolves around food with Kim and Linda discussing their cooking and Claire making fun of them. Kim mentions a curry dream team and Claire wishes them well for their dinner.,1,1,1,2,1,-1,-1,-1,1,-1
6,"Claire shares a photo of a food dish, which Kim compliments. Linda responds with a photo of her own cooking, sparking laughter and a comment from Claire about an apparent curry theme, wishing Linda a enjoyable dinner.","The conversation revolves around food with Kim and Linda discussing their cooking, while Claire makes funny comments.","Claire shares a photo of a food item she finds delicious, which prompts Kim to comment on it. In response, Linda posts a photo of her own cooking creation, leading to laughter and encouragement from both Claire and Kim.","The conversation revolves around food and cooking with Kim and Linda discussing their respective dishes, while Claire makes funny comments.","Claire and Kim admire each other's food photos, with Claire jokingly commenting on Linda's curry dish before wishing her an enjoyable dinner.","The conversation revolves around food and cooking with Kim and Linda discussing their respective dishes, while Claire makes funny comments.","The conversation revolves around food and cooking with Kim and Linda discussing their respective dishes, while Claire makes funny comments.","Claire shares a photo of a food item, which Kim finds appealing. Linda responds with a photo of her own cooking, sparking laughter and playful banter between the two women over their dinner preparations.","Claire and Kim admire each other's food photos, with Claire jokingly commenting on Linda's curry dish as they share a laugh, while Kim expresses her desire for Claire's dish.",The conversation revolves around food with Kim and Linda discussing their cooking and Claire making fun of them. Kim mentions a curry dream team and Claire wishes them well for their dinner.,1,1,1,2,1,-1,-1,-1,1,1
9,"Claire shares a photo of a food dish, which Kim compliments. Linda responds with a photo of her own cooking, sparking laughter and a comment from Claire about an apparent curry theme, wishing Linda a enjoyable dinner.","The conversation revolves around food with Kim and Linda discussing their cooking, while Claire makes funny comments.","Claire shares a photo of a food item she finds delicious, which prompts Kim to comment on it. In response, Linda posts a photo of her own cooking creation, leading to laughter and encouragement from both Claire and Kim.","The conversation revolves around food and cooking with Kim and Linda discussing their respective dishes, while Claire makes funny comments.","Claire and Kim admire each other's food photos, with Claire jokingly commenting on Linda's curry dish before wishing her an enjoyable dinner.","The conversation revolves around food and cooking with Kim and Linda discussing their respective dishes, while Claire makes funny comments.","The conversation revolves around food and cooking with Kim and Linda discussing their respective dishes, while Claire makes funny comments.","Claire shares a photo of a food item, which Kim finds appealing. Linda responds with a photo of her own cooking, sparking laughter and playful banter between the two women over their dinner preparations.","Claire and Kim admire each other's food photos, with Claire jokingly commenting on Linda's curry dish as they share a laugh, while Kim expresses her desire for Claire's dish.",The conversation revolves around food with Kim and Linda discussing their cooking and Claire making fun of them. Kim mentions a curry dream team and Claire wishes them well for their dinner.,1,1,1,2,1,-1,-1,-1,1,1
10,"Marika inquired about Lara's plans to visit, and Lara confirmed her attendance. Marika expressed her excitement with a positive response.",Lara is coming today.,Lara is coming today.,"Marika inquired about Lara's planned visit, and Lara confirmed her attendance, making Marika happy.","Marika inquires about Lara's plans to visit, and Lara confirms her attendance, making Marika pleased.",Lara is coming today.,"Marika inquires about Lara's plans to visit, and Lara confirms her attendance, making Marika excited.",Lara is coming today.,Lara is coming today.,"Marika asks if Lara is coming, and Lara confirms her attendance. Marika expresses excitement with a ""Great!"" in response.",1,2,1,1,2,0,0,-1,-1,1
6,"Marika inquired about Lara's plans to visit, and Lara confirmed her attendance. Marika expressed her excitement with a positive response.",Lara is coming today.,Lara is coming today.,"Marika inquired about Lara's planned visit, and Lara confirmed her attendance, making Marika happy.","Marika inquires about Lara's plans to visit, and Lara confirms her attendance, making Marika pleased.",Lara is coming today.,"Marika inquires about Lara's plans to visit, and Lara confirms her attendance, making Marika excited.",Lara is coming today.,Lara is coming today.,"Marika asks if Lara is coming, and Lara confirms her attendance. Marika expresses excitement with a ""Great!"" in response.",1,2,1,1,2,-1,1,-1,-1,1
2,"Marika inquired about Lara's plans to visit, and Lara confirmed her attendance. Marika expressed her excitement with a positive response.",Lara is coming today.,Lara is coming today.,"Marika inquired about Lara's planned visit, and Lara confirmed her attendance, making Marika happy.","Marika inquires about Lara's plans to visit, and Lara confirms her attendance, making Marika pleased.",Lara is coming today.,"Marika inquires about Lara's plans to visit, and Lara confirms her attendance, making Marika excited.",Lara is coming today.,Lara is coming today.,"Marika asks if Lara is coming, and Lara confirms her attendance. Marika expresses excitement with a ""Great!"" in response.",1,2,1,1,2,-1,1,-1,-1,1
5,"The group discusses the idea of presenting in groups instead of individually. They decide to divide into two groups and choose a subject from an email sent by a third party. There is a joke about girls being better at the subject, but it is playfully dismissed.","Jamie and Marlo discuss the idea of presenting in groups, agreeing that it would be less work. However, they discover that presentations have already been organized into groups, leaving them to select their own topics and work in teams. A playful banter ensues between Jamie and Jimmy about gender roles in the subject matter, with Alex reassuring Jamie that they will all manage.","Jamie and Marlo discuss the workload of preparing presentations and suggest forming groups, unaware that Alex and Jimmy have already been divided into two groups and assigned subjects by their professor. Jamie offers the ladies first choice, leading to playful banter between the group members.","The group discusses the idea of presenting in groups instead of individually. They decide to divide into two groups, with one group consisting of girls and the other group consisting of guys. The girls are excited about the opportunity to present on the subject.","Jamie and Marlo discuss the workload of doing presentations individually and propose forming groups. However, Alex reveals that presentations have already been organized into groups and subjects have been assigned via email. Jamie offers the ladies first pick of subjects, leading to playful banter between the group members.","The group discusses the idea of presenting in groups instead of individually. They decide to divide into two groups and choose subjects based on an email sent by a third party. There is a joke about girls being better in the subject, but it is playfully dismissed.","Jamie and Marlo discuss the workload of creating presentations individually and suggest forming groups. However, Alex reveals that groups and subjects have already been assigned via email, leaving the team to decide on team composition and dynamics. The conversation ends with playful banter between Jamie and Jimmy.",The group discusses the idea of presenting in groups instead of individually. They decide to talk to their teacher to see if they can form groups. They also discuss the possibility of girls being better at the subject and decide to let the girls choose first.,The group discusses the idea of presenting in groups instead of individually. They decide to talk to the teacher to see if they can form groups of 3-4 people. They also discuss the possibility of girls being better at the subject and decide to let the girls choose first.,"Jamie and Marlo discuss the workload of preparing presentations individually and suggest forming groups. However, Alex reveals that groups have already been formed and they must work independently. A lighthearted exchange ensues regarding team composition and gender stereotypes.",2,1,1,1,2,-1,-1,-1,1,1
9,"The group discusses the idea of presenting in groups instead of individually. They decide to divide into two groups and choose a subject from an email sent by a third party. There is a joke about girls being better at the subject, but it is playfully dismissed.","Jamie and Marlo discuss the idea of presenting in groups, agreeing that it would be less work. However, they discover that presentations have already been organized into groups, leaving them to select their own topics and work in teams. A playful banter ensues between Jamie and Jimmy about gender roles in the subject matter, with Alex reassuring Jamie that they will all manage.","Jamie and Marlo discuss the workload of preparing presentations and suggest forming groups, unaware that Alex and Jimmy have already been divided into two groups and assigned subjects by their professor. Jamie offers the ladies first choice, leading to playful banter between the group members.","The group discusses the idea of presenting in groups instead of individually. They decide to divide into two groups, with one group consisting of girls and the other group consisting of guys. The girls are excited about the opportunity to present on the subject.","Jamie and Marlo discuss the workload of doing presentations individually and propose forming groups. However, Alex reveals that presentations have already been organized into groups and subjects have been assigned via email. Jamie offers the ladies first pick of subjects, leading to playful banter between the group members.","The group discusses the idea of presenting in groups instead of individually. They decide to divide into two groups and choose subjects based on an email sent by a third party. There is a joke about girls being better in the subject, but it is playfully dismissed.","Jamie and Marlo discuss the workload of creating presentations individually and suggest forming groups. However, Alex reveals that groups and subjects have already been assigned via email, leaving the team to decide on team composition and dynamics. The conversation ends with playful banter between Jamie and Jimmy.",The group discusses the idea of presenting in groups instead of individually. They decide to talk to their teacher to see if they can form groups. They also discuss the possibility of girls being better at the subject and decide to let the girls choose first.,The group discusses the idea of presenting in groups instead of individually. They decide to talk to the teacher to see if they can form groups of 3-4 people. They also discuss the possibility of girls being better at the subject and decide to let the girls choose first.,"Jamie and Marlo discuss the workload of preparing presentations individually and suggest forming groups. However, Alex reveals that groups have already been formed and they must work independently. A lighthearted exchange ensues regarding team composition and gender stereotypes.",2,1,1,1,2,-1,-1,-1,-1,-1
3,"The group discusses the idea of presenting in groups instead of individually. They decide to divide into two groups and choose a subject from an email sent by a third party. There is a joke about girls being better at the subject, but it is playfully dismissed.","Jamie and Marlo discuss the idea of presenting in groups, agreeing that it would be less work. However, they discover that presentations have already been organized into groups, leaving them to select their own topics and work in teams. A playful banter ensues between Jamie and Jimmy about gender roles in the subject matter, with Alex reassuring Jamie that they will all manage.","Jamie and Marlo discuss the workload of preparing presentations and suggest forming groups, unaware that Alex and Jimmy have already been divided into two groups and assigned subjects by their professor. Jamie offers the ladies first choice, leading to playful banter between the group members.","The group discusses the idea of presenting in groups instead of individually. They decide to divide into two groups, with one group consisting of girls and the other group consisting of guys. The girls are excited about the opportunity to present on the subject.","Jamie and Marlo discuss the workload of doing presentations individually and propose forming groups. However, Alex reveals that presentations have already been organized into groups and subjects have been assigned via email. Jamie offers the ladies first pick of subjects, leading to playful banter between the group members.","The group discusses the idea of presenting in groups instead of individually. They decide to divide into two groups and choose subjects based on an email sent by a third party. There is a joke about girls being better in the subject, but it is playfully dismissed.","Jamie and Marlo discuss the workload of creating presentations individually and suggest forming groups. However, Alex reveals that groups and subjects have already been assigned via email, leaving the team to decide on team composition and dynamics. The conversation ends with playful banter between Jamie and Jimmy.",The group discusses the idea of presenting in groups instead of individually. They decide to talk to their teacher to see if they can form groups. They also discuss the possibility of girls being better at the subject and decide to let the girls choose first.,The group discusses the idea of presenting in groups instead of individually. They decide to talk to the teacher to see if they can form groups of 3-4 people. They also discuss the possibility of girls being better at the subject and decide to let the girls choose first.,"Jamie and Marlo discuss the workload of preparing presentations individually and suggest forming groups. However, Alex reveals that groups have already been formed and they must work independently. A lighthearted exchange ensues regarding team composition and gender stereotypes.",2,1,1,1,2,1,-1,-1,-1,-1
6,"Andy is watching Arrow and Frank is concerned about his upcoming quiz. Frank suggests that Andy should study for the quiz, but Andy replies that it's a small quiz and doesn't matter. Frank disagrees and tells Andy to study for it anyway.","Frank expresses concern about Andy's studying habits before a quiz, but Andy is nonchalant about it and plans to study the next day. Frank becomes frustrated and ends the conversation.","Andy is watching Arrow and Frank is concerned about his upcoming quiz. Frank suggests that Andy should study for the quiz, but Andy replies that it's a small quiz and doesn't matter. Frank is skeptical and suggests that Andy will not wake up on time for the quiz, to which Andy responds that he is not his dad.","Frank expresses concern about Andy's studying habits before a quiz, but Andy dismisses it and plans to study the next day. Frank doubts Andy's ability to wake up on time and Andy gets defensive.","Frank expresses concern about Andy watching TV instead of studying for an upcoming quiz, but Andy is unphased and plans to study the next day. Frank doubts Andy's ability to wake up on time.","Andy is watching Arrow and Frank is concerned about his upcoming quiz. Frank suggests that Andy should study for the quiz, but Andy replies that it's a small quiz and doesn't matter. Frank disagrees and tells Andy to study for it anyway.","Andy is watching Arrow and Frank is concerned about his upcoming quiz. Frank suggests that Andy should study for the quiz, but Andy replies that it's a small quiz and doesn't matter. Frank is skeptical and expresses his frustration, but Andy assures him that he will study for the quiz the next day.","Frank expresses concern about Andy's studying habits before a quiz, but Andy is unconcerned and plans to study the next day, leading to Frank expressing skepticism about Andy's ability to wake up on time.","Frank expresses concern about Andy's studying habits before a quiz, but Andy is unphased and plans to study the next day. Frank doubts Andy's ability to wake up on time and Andy dismisses Frank's criticism.","Andy is watching Arrow and Frank is concerned about his upcoming quiz. Frank suggests Andy study for the quiz, but Andy replies that it's a small quiz and doesn't matter. Frank disagrees and tells Andy to study for it anyway.",2,2,1,2,1,1,-1,1,1,-1
4,"Andy is watching Arrow and Frank is concerned about his upcoming quiz. Frank suggests that Andy should study for the quiz, but Andy replies that it's a small quiz and doesn't matter. Frank disagrees and tells Andy to study for it anyway.","Frank expresses concern about Andy's studying habits before a quiz, but Andy is nonchalant about it and plans to study the next day. Frank becomes frustrated and ends the conversation.","Andy is watching Arrow and Frank is concerned about his upcoming quiz. Frank suggests that Andy should study for the quiz, but Andy replies that it's a small quiz and doesn't matter. Frank is skeptical and suggests that Andy will not wake up on time for the quiz, to which Andy responds that he is not his dad.","Frank expresses concern about Andy's studying habits before a quiz, but Andy dismisses it and plans to study the next day. Frank doubts Andy's ability to wake up on time and Andy gets defensive.","Frank expresses concern about Andy watching TV instead of studying for an upcoming quiz, but Andy is unphased and plans to study the next day. Frank doubts Andy's ability to wake up on time.","Andy is watching Arrow and Frank is concerned about his upcoming quiz. Frank suggests that Andy should study for the quiz, but Andy replies that it's a small quiz and doesn't matter. Frank disagrees and tells Andy to study for it anyway.","Andy is watching Arrow and Frank is concerned about his upcoming quiz. Frank suggests that Andy should study for the quiz, but Andy replies that it's a small quiz and doesn't matter. Frank is skeptical and expresses his frustration, but Andy assures him that he will study for the quiz the next day.","Frank expresses concern about Andy's studying habits before a quiz, but Andy is unconcerned and plans to study the next day, leading to Frank expressing skepticism about Andy's ability to wake up on time.","Frank expresses concern about Andy's studying habits before a quiz, but Andy is unphased and plans to study the next day. Frank doubts Andy's ability to wake up on time and Andy dismisses Frank's criticism.","Andy is watching Arrow and Frank is concerned about his upcoming quiz. Frank suggests Andy study for the quiz, but Andy replies that it's a small quiz and doesn't matter. Frank disagrees and tells Andy to study for it anyway.",2,2,1,2,1,1,1,-1,1,-1
9,"Andy is watching Arrow and Frank is concerned about his upcoming quiz. Frank suggests that Andy should study for the quiz, but Andy replies that it's a small quiz and doesn't matter. Frank disagrees and tells Andy to study for it anyway.","Frank expresses concern about Andy's studying habits before a quiz, but Andy is nonchalant about it and plans to study the next day. Frank becomes frustrated and ends the conversation.","Andy is watching Arrow and Frank is concerned about his upcoming quiz. Frank suggests that Andy should study for the quiz, but Andy replies that it's a small quiz and doesn't matter. Frank is skeptical and suggests that Andy will not wake up on time for the quiz, to which Andy responds that he is not his dad.","Frank expresses concern about Andy's studying habits before a quiz, but Andy dismisses it and plans to study the next day. Frank doubts Andy's ability to wake up on time and Andy gets defensive.","Frank expresses concern about Andy watching TV instead of studying for an upcoming quiz, but Andy is unphased and plans to study the next day. Frank doubts Andy's ability to wake up on time.","Andy is watching Arrow and Frank is concerned about his upcoming quiz. Frank suggests that Andy should study for the quiz, but Andy replies that it's a small quiz and doesn't matter. Frank disagrees and tells Andy to study for it anyway.","Andy is watching Arrow and Frank is concerned about his upcoming quiz. Frank suggests that Andy should study for the quiz, but Andy replies that it's a small quiz and doesn't matter. Frank is skeptical and expresses his frustration, but Andy assures him that he will study for the quiz the next day.","Frank expresses concern about Andy's studying habits before a quiz, but Andy is unconcerned and plans to study the next day, leading to Frank expressing skepticism about Andy's ability to wake up on time.","Frank expresses concern about Andy's studying habits before a quiz, but Andy is unphased and plans to study the next day. Frank doubts Andy's ability to wake up on time and Andy dismisses Frank's criticism.","Andy is watching Arrow and Frank is concerned about his upcoming quiz. Frank suggests Andy study for the quiz, but Andy replies that it's a small quiz and doesn't matter. Frank disagrees and tells Andy to study for it anyway.",2,2,1,2,1,1,1,-1,1,-1
2,"Phil and Nancy discuss the merits of different social media platforms for consuming news and interacting with others. While Phil prefers Twitter for quick news updates and following reliable sources, Vic favors Facebook for interaction and sharing content. They also touch upon Instagram for following people and companies, and the concept of a microblogging website Tumblr.","The group discusses various social media platforms such as Twitter, Facebook, Instagram, and Tumblr. They share their preferences and reasons for using or not using these platforms.","Phil and Nancy discuss the advantages of using different social media platforms, such as Twitter for news and Facebook for interaction, while Vic prefers Facebook for sharing and interacting with friends. They also touch upon the use of Instagram for following people and companies, and the potential of Tumblr for microblogging.","The group discusses various social media platforms such as Twitter, Facebook, Instagram, and Tumblr. They share their preferences and reasons for using or not using these platforms.","Phil and Nancy discuss the advantages of using different social media platforms for news and interaction, with Phil preferring Twitter for quick news and Vic preferring Facebook for interaction and sharing. They touch upon the use of Instagram for following people and companies, and mention Tumblr as a microblogging website for longer posts.","The group discusses various social media platforms such as Twitter, Facebook, Instagram, and Tumblr. They share their preferences and reasons for using or not using these platforms.","The group discusses various social media platforms such as Twitter, Facebook, Instagram, and Tumblr. They share their preferences and reasons for using or not using these platforms.","Phil and Nancy discuss the advantages of using different social media platforms for news and interaction, with Phil preferring Twitter for quick news and Vic preferring Facebook for interaction and sharing content. They touch upon other platforms like Instagram, Tumblr, and the reasons for their usage.","The group discusses various social media platforms such as Twitter, Facebook, Instagram, and Tumblr. They share their preferences and reasons for using or not using these platforms.","Phil and Nancy discuss the advantages of using different social media platforms, such as Twitter for news and Facebook for interaction, while Vic prefers Facebook for sharing and interacting with friends. They also touch upon the use of Instagram for following people and companies, and the potential of Tumblr for blogging.",1,1,1,2,2,-1,-1,-1,1,1
6,"Phil and Nancy discuss the merits of different social media platforms for consuming news and interacting with others. While Phil prefers Twitter for quick news updates and following reliable sources, Vic favors Facebook for interaction and sharing content. They also touch upon Instagram for following people and companies, and the concept of a microblogging website Tumblr.","The group discusses various social media platforms such as Twitter, Facebook, Instagram, and Tumblr. They share their preferences and reasons for using or not using these platforms.","Phil and Nancy discuss the advantages of using different social media platforms, such as Twitter for news and Facebook for interaction, while Vic prefers Facebook for sharing and interacting with friends. They also touch upon the use of Instagram for following people and companies, and the potential of Tumblr for microblogging.","The group discusses various social media platforms such as Twitter, Facebook, Instagram, and Tumblr. They share their preferences and reasons for using or not using these platforms.","Phil and Nancy discuss the advantages of using different social media platforms for news and interaction, with Phil preferring Twitter for quick news and Vic preferring Facebook for interaction and sharing. They touch upon the use of Instagram for following people and companies, and mention Tumblr as a microblogging website for longer posts.","The group discusses various social media platforms such as Twitter, Facebook, Instagram, and Tumblr. They share their preferences and reasons for using or not using these platforms.","The group discusses various social media platforms such as Twitter, Facebook, Instagram, and Tumblr. They share their preferences and reasons for using or not using these platforms.","Phil and Nancy discuss the advantages of using different social media platforms for news and interaction, with Phil preferring Twitter for quick news and Vic preferring Facebook for interaction and sharing content. They touch upon other platforms like Instagram, Tumblr, and the reasons for their usage.","The group discusses various social media platforms such as Twitter, Facebook, Instagram, and Tumblr. They share their preferences and reasons for using or not using these platforms.","Phil and Nancy discuss the advantages of using different social media platforms, such as Twitter for news and Facebook for interaction, while Vic prefers Facebook for sharing and interacting with friends. They also touch upon the use of Instagram for following people and companies, and the potential of Tumblr for blogging.",1,1,1,2,2,1,1,1,1,-1
